SYMBOL	IlmnID
BRP44	cg08412305
SNX11	cg08413153
PPP3CB	cg08413366
DEPDC1	cg08413469
IRS4	cg08416046
SNX3	cg08417687
LDHC	cg08418111
CCL19	cg08418332
PMS2L5	cg08418747
CLDN10	cg08418978
SLCO5A1	cg08419026
ZDHHC24	cg08420085
HSFX1	cg08420900
KCNIP1	cg08422599
CDSN	cg08424423
GNB2L1	cg08424427
ADCK1	cg08426384
C10orf72	cg08427977
CHMP4B	cg08428707
CST1	cg08430598
WBP2NL	cg08431931
SOX11	cg08432727
DYX1C1	cg08433095
RALGPS1	cg08433538
MOBKL1B	cg08434152
DGKI	cg08434234
FMR1	cg08434396
KAT2A	cg08434547
BICD2	cg08439468
HIBADH	cg08440125
LRTOMT	cg08440425
MYO3A	cg08441170
METTL9	cg08441546
NKX6-2	cg08441806
ARHGAP19	cg08443351
FKBP9	cg08445039
ABCC11	cg08446111
HDAC11	cg08448040
SEMA3G	cg08448751
RAB42	cg08450168
NUMBL	cg08450982
FOXD4L1	cg08451957
CATSPER3	cg08452348
ELMO1	cg08453021
ABCG5	cg08453096
NXT1	cg08453968
PCDH11Y	cg08455548
TSHZ3	cg08458170
SFTPD	cg08458487
SCGB2A1	cg08459368
CTLA4	cg08460026
C1orf59	cg08460435
SNTB2	cg08461397
MYEOV2	cg08462247
PTBP2	cg08462292
RND3	cg08463061
ILDR1	cg08463485
SLC26A11	cg08465510
IDO1	cg08465774
PFKP	cg08465862
C11orf58	cg08466074
KCTD3	cg08466883
GHDC	cg08468689
CASP4	cg08469834
MEOX1	cg08471713
CRCP	cg08472583
C16orf42	cg08473533
CRP	cg08474603
NLRP9	cg08475088
RIF1	cg08475827
MFAP2	cg08477744
KLF7	cg08478189
SRPX	cg08480367
UHRF2	cg08487038
TSC22D4	cg08487374
SEPT14	cg08489623
FEM1C	cg08490173
SLC16A1	cg08491025
ISG20	cg08491125
TCF4	cg08491964
IFNAR1	cg08492707
ENPP6	cg08493463
TAF1B	cg08494812
SERPINA4	cg08495878
EBP	cg08496601
RNF216	cg08496998
IL15RA	cg08497766
CTSH	cg08500346
ZNF264	cg08504049
SLAIN1	cg08504583
LENG1	cg08504905
PRIMA1	cg08505473
TAS2R8	cg08507270
CARS	cg08508325
ATG7	cg08509737
BSN	cg08510456
PRPF40B	cg08512940
UBE2B	cg08513100
CCNO	cg08514736
C14orf166	cg08516400
MED7	cg08519865
CD9	cg08519905
TTR	cg08521225
MFSD11	cg08524221
BBS12	cg08524525
RXFP4	cg08525145
RPS7	cg08525207
OGFR	cg08525481
COX7C	cg08526867
C1orf94	cg08527127
PRDM16	cg08528984
GCSH	cg08529259
ALOX5AP	cg08529529
EGFL7	cg08529852
CD44	cg08530414
C9orf156	cg08531821
NUPL1	cg08532057
NCRNA00095	cg08535091
SLC32A1	cg08535373
IZUMO1	cg08536841
PRDM16	cg08537652
TPTE	cg08538752
OBP2B	cg08539093
ZBTB32	cg08539991
PAPSS1	cg08541219
HEXB	cg08548086
MYD88	cg08548888
NAV2	cg08550026
C6orf182	cg08550724
C10orf119	cg08551088
CEACAM8	cg08551633
PAG1	cg08551857
TMEM14B	cg08552121
KDM4A	cg08552254
ZNF644	cg08552999
MED26	cg08553339
ERO1L	cg08554114
BCL2	cg08554462
PROK2	cg08555612
SPRR2E	cg08555657
ARMC4	cg08555772
DSG3	cg08555924
RTN4R	cg08557686
SRRT	cg08558340
ZNF214	cg08558873
ACE2	cg08559914
ACHE	cg08560942
IP6K1	cg08563994
SPRYD3	cg08567916
FHOD3	cg08568512
U2AF2	cg08568987
LY6K	cg08569678
P2RY1	cg08570275
TLL1	cg08570521
FOXJ2	cg08571203
ACTL6B	cg08572611
TH	cg08573687
WDYHV1	cg08573893
CAMK2N2	cg08574156
EPO	cg08575537
MAP7D2	cg08575950
CCDC57	cg08576197
CTSS	cg08578023
KRAS	cg08578305
DNAI1	cg08578641
GRIA1	cg08578734
	cg08579995
FOXB1	cg08583049
IP6K1	cg08584430
TERF2IP	cg08585897
GCC1	cg08586737
KIAA0141	cg08587542
BHLHE40	cg08587820
PIGC	cg08587864
OXCT1	cg08590939
CXorf56	cg08591489
GPSM3	cg08592230
LARP6	cg08592761
AQP4	cg08594695
C3orf39	cg08595011
PDGFD	cg08596000
SLC33A1	cg08596544
DHX9	cg08596642
SNTB1	cg08598221
KDELC1	cg08602689
WNT8A	cg08603768
TRIM4	cg08604885
PLEKHF2	cg08605641
CD44	cg08606356
ICAM1	cg08607082
CBWD1	cg08607500
ZC3H13	cg08608800
E2F7	cg08610361
LSM3	cg08611205
KRT32	cg08611714
BTBD11	cg08612037
ZBTB12	cg08612601
GJB5	cg08612871
ORC1L	cg08613513
CD160	cg08614201
HTR1B	cg08614481
CRELD1	cg08614528
TGFB3	cg08615333
RASSF5	cg08617916
CHP	cg08618113
NUP153	cg08620270
SLC25A16	cg08620470
C1orf38	cg08623383
RXRG	cg08623787
HCK	cg08623947
STARD6	cg08624068
C20orf117	cg08624249
OSTF1	cg08625022
RPS29	cg08625335
C7orf51	cg08626653
IPO7	cg08626943
IGFBP6	cg08629913
RPRML	cg08631151
CKS1A	cg08631437
SETD4	cg08632701
PCGF5	cg08633154
OR2F1	cg08634024
ZNF57	cg08634464
DHRS7	cg08634539
CPD	cg08635242
RBM28	cg08635249
FKBP5	cg08636224
C9orf102	cg08637669
XPR1	cg08638395
INHBC	cg08640498
SPAG4L	cg08642068
RALGPS2	cg08643928
GFPT1	cg08646988
RASSF6	cg08647446
C12orf72	cg08647727
SLC2A9	cg08649013
RREB1	cg08651674
ZNF394	cg08652404
SFRS5	cg08653874
DIRC1	cg08654334
CADM3	cg08654655
VOPP1	cg08655844
CD68	cg08656294
TM7SF4	cg08657449
TAS2R13	cg08658594
ZFYVE19	cg08659539
PUM2	cg08659707
WDR78	cg08660285
DDRGK1	cg08661003
TAGLN2	cg08661227
PHF13	cg08661290
PAPPA	cg08662074
ABCG1	cg08663969
KCNJ9	cg08665772
ST6GALNAC2	cg08666623
RAB11B	cg08667721
ZNF154	cg08668790
UBQLN1	cg08670517
CCDC27	cg08670691
HMGCL	cg08673615
DCUN1D1	cg08674093
C14orf166B	cg08675585
ALDH7A1	cg08675664
ENPP3	cg08678755
KLF17	cg08679985
RP6-213H19.1	cg08680085
GRPEL2	cg08680102
VPS41	cg08680731
INPP5A	cg08682341
LILRB5	cg08684473
MST1R	cg08687163
PRSS35	cg08687825
HIST1H4E	cg08687901
PDZD8	cg08687958
CDCA7	cg08690031
C11orf17	cg08690721
AP1B1	cg08693206
LUZP4	cg08693325
RTBDN	cg08694544
SLC9A6	cg08695223
CLIP2	cg08695830
TNS4	cg08696192
CPNE2	cg08696890
CA14	cg08697242
MYCBP2	cg08697285
RARRES1	cg08697665
NAT5	cg08699435
LRP3	cg08700306
IL28RA	cg08700651
DONSON	cg08701609
HERPUD2	cg08703595
SGPP1	cg08703971
GRAMD3	cg08704509
MRC1	cg08704606
UBE2M	cg08704884
RUNX3	cg08705994
WSB1	cg08706258
FUBP1	cg08707063
C7orf46	cg08707078
RCOR1	cg08707819
HN1L	cg08708323
APOBEC2	cg08709276
POM121L1P	cg08709385
AKT1S1	cg08711674
NOC3L	cg08711724
NRSN2	cg08713365
TRIB1	cg08715135
TUBA8	cg08715837
HIST1H2AG	cg08717396
HDDC3	cg08718071
ALX3	cg08719081
DAPK1	cg08719486
ALG14	cg08721347
PSMC3	cg08722104
FGFR1	cg08722122
AVEN	cg08722720
C7orf51	cg08723608
SLC36A1	cg08724474
MAP9	cg08724517
RAX	cg08724563
RALA	cg08724636
ARL10	cg08725962
MPST	cg08727202
NLRP7	cg08728865
CMTM6	cg08729012
FZD8	cg08731300
BMF	cg08733315
RANBP2	cg08733774
C1orf122	cg08735298
MRPL10	cg08736146
MAX	cg08737421
CNPY3	cg08738040
ZFPM1	cg08738269
DHX15	cg08739282
USP6	cg08742106
GSS	cg08743392
ZNF767	cg08744726
MXD1	cg08744769
CDH13	cg08747377
PTK7	cg08747889
CLIC5	cg08748415
TARS2	cg08749122
RTP1	cg08749917
ODZ1	cg08750326
CLEC2B	cg08752459
DEFB106A	cg08753553
QSOX1	cg08755040
FAM103A1	cg08757531
NR6A1	cg08758850
OCRL	cg08759036
PHF5A	cg08759274
PARP11	cg08761447
TMEM100	cg08762247
SPRR4	cg08763351
SMG5	cg08763433
SLFN11	cg08764758
GZMB	cg08766149
SLC25A19	cg08766742
GDA	cg08768421
SSX3	cg08769044
CDC25B	cg08770869
KRIT1	cg08771429
BASP1	cg08771731
SH2D4B	cg08772206
CCDC25	cg08773844
C11orf52	cg08775230
CCDC62	cg08775774
APOL1	cg08775793
ZCCHC17	cg08778586
PIK3CG	cg08779777
EIF3J	cg08780378
GALNS	cg08781448
FLJ42291	cg08782122
STX16	cg08783491
MAS1	cg08784110
PORCN	cg08785133
ATP1B1	cg08785155
FLNB	cg08785215
GAL	cg08785534
NXN	cg08785922
FCRL3	cg08786003
STK33	cg08788717
MYST4	cg08789630
HSD11B2	cg08789908
ARID4A	cg08790491
TUBA3E	cg08790550
COASY	cg08792314
PTRH2	cg08793459
SPATA2	cg08794192
TLE6	cg08794763
HIST1H3A	cg08797106
UGGT2	cg08797194
DAPK1	cg08797471
GPC4	cg08798116
MTMR6	cg08798523
C17orf101	cg08799191
CETN2	cg08800033
NAT5	cg08801329
ZCCHC10	cg08801754
NPC2	cg08802167
SLC39A6	cg08803129
ATIC	cg08803144
TRAK1	cg08804892
PPP3CB	cg08805338
HOXD11	cg08806153
MAGOHB	cg08807541
G2E3	cg08810065
SLC35E3	cg08810582
DHX16	cg08810779
ZHX1	cg08811349
QSOX1	cg08812504
KCNMB2	cg08812936
PIGF	cg08813236
HSD17B13	cg08815403
UACA	cg08815652
FGF1	cg08816023
SYNJ2BP	cg08816248
LIMCH1	cg08817120
KIF23	cg08817171
FAHD2A	cg08818385
KLK10	cg08818784
NR3C1	cg08818984
TRNT1	cg08819884
FBXO17	cg08820801
SNRNP70	cg08820821
COX6A1	cg08821669
SH3BP2	cg08822227
S100A5	cg08823182
MAF1	cg08825571
FAP	cg08826839
VEGFA	cg08826863
GDI2	cg08827391
ATP10A	cg08828036
EML2	cg08831348
ATP10A	cg08831522
TSPAN15	cg08831594
HELZ	cg08831701
IGFBP3	cg08831744
KCNA1	cg08832227
PSMA7	cg08833432
PRODH	cg08834018
GRB10	cg08835688
RARS2	cg08836024
LRG1	cg08837884
POLD3	cg08839620
TNFRSF9	cg08840010
CXCR3	cg08843314
IFITM2	cg08843492
ZNF75D	cg08846002
ENKUR	cg08847038
NEK9	cg08847533
ZNF442	cg08847636
GPRC5A	cg08849126
ZNF134	cg08849574
C6orf64	cg08851943
CLSTN2	cg08853659
WFIKKN1	cg08858521
PDE4A	cg08859675
PTEN	cg08859916
MYLPF	cg08860143
CDV3	cg08860710
IL1F9	cg08861115
DDX12	cg08865050
PABPC4	cg08866753
HSF2BP	cg08871016
COMMD9	cg08871189
GATAD1	cg08871917
FAM120A	cg08872483
HTR1D	cg08872493
CA2	cg08872550
CDH5	cg08872742
MAP4K4	cg08875535
GCDH	cg08876470
ADAM22	cg08876591
PTGR1	cg08876665
PHOX2A	cg08876932
FBXO7	cg08878304
DLX5	cg08878323
PPP1R11	cg08878352
LCE1B	cg08878744
MAP1A	cg08880153
GFM2	cg08881067
FAM119B	cg08881519
FOXP3	cg08884343
PAX4	cg08886154
DCTN6	cg08887137
C1orf64	cg08887581
NTS	cg08888956
CHKB	cg08890043
USE1	cg08891270
BARX2	cg08893585
GEN1	cg08894534
SNTG1	cg08896053
TYK2	cg08896629
CALCB	cg08896945
LAMA4	cg08897388
LDB2	cg08899626
ZFP64	cg08899632
HOXC10	cg08900043
TTLL6	cg08901867
ETF1	cg08902132
XK	cg08902818
RP2	cg08905118
DACT3	cg08906015
IDI1	cg08907850
HIST2H2AC	cg08908355
C9orf66	cg08909157
DDOST	cg08911391
CHRNA4	cg08912400
ALX4	cg08914623
MRPS12	cg08914916
PCBP4	cg08917718
ANKHD1-EIF4EBP3	cg08918431
LPL	cg08918749
CD101	cg08920071
TRIAP1	cg08923060
PAN3	cg08923109
ODF2	cg08923379
HEY2	cg08923450
TET2	cg08924430
ZNF687	cg08927489
BCAS1	cg08927738
UBA6	cg08928646
CRHR1	cg08929103
GMDS	cg08932320
TDRD9	cg08933517
SLC22A14	cg08934427
HIST2H2AB	cg08934443
MS4A6E	cg08935003
CETN3	cg08935243
LMCD1	cg08935301
HEATR4	cg08936952
CRISP2	cg08942800
OCIAD2	cg08942875
C2orf27B	cg08946117
ALOX12	cg08946332
TBC1D7	cg08946989
GJA10	cg08947964
SLC35A4	cg08948050
JPH1	cg08949296
COL6A3	cg08950375
CHRDL2	cg08952029
BIK	cg08954856
APOE	cg08955609
CD3E	cg08956138
CCDC65	cg08958015
LGALS14	cg08958913
PCBP2	cg08959992
NLRP6	cg08961832
TP53I3	cg08965143
LTBP3	cg08965235
LTA4H	cg08965324
RAP2C	cg08965337
LRRC50	cg08965527
PPP1R3D	cg08966023
MAPK3	cg08966293
SLC1A7	cg08970446
HBE1	cg08970694
C7orf41	cg08972170
TMEM127	cg08974656
CSAG1	cg08977028
CDH13	cg08977371
KCNK6	cg08980578
ELSPBP1	cg08981777
INSL5	cg08983259
EDNRB	cg08983760
TCOF1	cg08983975
DMXL2	cg08986416
PGGT1B	cg08987989
PLS3	cg08990057
IRAK4	cg08992050
ALX4	cg08993172
BRCA1	cg08993267
SNORD108	cg08993557
ATP5G2	cg08995424
SLA	cg08996413
SCRIB	cg08996502
CISH	cg08996521
DISP2	cg08996748
EPS8L1	cg08996986
GRIN3A	cg08997253
ZNF615	cg08998501
SLC25A13	cg08998967
CDK9	cg08999352
CDC42BPB	cg08999486
SLC22A18AS	cg08999895
EFNA5	cg09000112
TESK1	cg09000510
FUT3	cg09001777
UFSP2	cg09001953
SLC25A29	cg09002165
SLC35B1	cg09002774
C18orf21	cg09003876
ACAT1	cg09006267
SLC25A35	cg09008187
PPP1R8	cg09009042
EMILIN2	cg09009111
MUM1	cg09009259
PKP1	cg09009380
ZEB1	cg09010998
PA2G4	cg09011597
RYBP	cg09013626
NEUROD4	cg09014354
SLC12A5	cg09015232
SLC1A2	cg09017174
VCX	cg09018040
IDS	cg09018810
LIMCH1	cg09018824
MEGF8	cg09018862
PRKG1	cg09019938
TP53BP1	cg09020461
GAL3ST1	cg09022808
SPATA18	cg09022993
DSE	cg09025324
COX4I2	cg09027725
ZNF285A	cg09030119
CCR9	cg09033997
POM121L1P	cg09034836
GRK1	cg09034896
LRRFIP1	cg09037813
POLR3D	cg09037858
GSTP1	cg09038676
ADRA1B	cg09038885
GFAP	cg09038914
ESPNL	cg09039163
INO80E	cg09039698
AOC3	cg09040752
FAM12A	cg09044738
PANK4	cg09044743
TCF19	cg09045681
TTLL1	cg09047884
PANK2	cg09049660
RAB27B	cg09052983
UTF1	cg09053680
PECI	cg09054876
POLR2I	cg09056317
FBXO3	cg09057265
EAF1	cg09058381
TSHB	cg09058542
NOLC1	cg09059181
PHC1	cg09059548
NTNG2	cg09059635
MEST	cg09059945
GGA2	cg09060849
SELP	cg09060914
SERPING1	cg09061733
OTUD7B	cg09065135
ASXL1	cg09065199
UGDH	cg09067967
RAB1A	cg09068198
CALCA	cg09068492
ACADL	cg09068528
C10orf4	cg09068993
GPR114	cg09069593
COX15	cg09070492
PRTFDC1	cg09072120
NOV	cg09076012
C20orf197	cg09076077
NCF2	cg09076123
FLJ25006	cg09076584
ADAM19	cg09079275
TRIM7	cg09079593
BBS9	cg09080746
MUC13	cg09081544
DNAJC6	cg09082287
C6orf126	cg09082921
SLITRK5	cg09083627
NCAPD3	cg09084200
ANKRD29	cg09085198
MRPL12	cg09085639
HMGN5	cg09086179
MTA2	cg09086761
PLG	cg09087901
CCNG2	cg09087966
KRT39	cg09088193
RHOF	cg09088508
CSF3R	cg09088576
OTUD4	cg09088577
NINL	cg09088834
CNTD2	cg09089053
AK1	cg09092161
PRKX	cg09094355
GTF3C5	cg09095562
RFTN2	cg09096031
CSN1S1	cg09096383
UBE4A	cg09096950
LRRC8B	cg09099022
CALML4	cg09099177
CDKN2A	cg09099744
NDRG1	cg09102409
AARS	cg09102714
SLC2A4	cg09103232
MAP3K7IP2	cg09106817
CDK2	cg09106999
MYNN	cg09107232
GIPC2	cg09107315
C2orf43	cg09109450
VWA5A	cg09109996
C12orf64	cg09111484
TGM4	cg09111917
UPF3A	cg09112782
MALL	cg09113530
RALGAPB	cg09113613
ZNF546	cg09114441
RAPGEF3	cg09114799
DIRAS3	cg09118625
PNMA1	cg09119665
C20orf103	cg09119967
CYP11B1	cg09120035
SLC7A1	cg09121849
C19orf48	cg09123444
PTPRO	cg09126273
SAMHD1	cg09128050
TXNL1	cg09130402
SUPT7L	cg09131135
RPS6KL1	cg09133026
NEUROG2	cg09134003
PRTN3	cg09134726
ATP2C1	cg09134747
MT1A	cg09137696
GIGYF2	cg09138627
CRYZ	cg09142399
ZBTB48	cg09143576
BACH1	cg09143663
RBM34	cg09144196
DUS2L	cg09144422
WDR44	cg09144786
LEF1	cg09146695
HOMER1	cg09147213
CPNE4	cg09147222
SERPINA6	cg09147827
ARRDC4	cg09149294
DLX5	cg09150117
GRB10	cg09150232
LPHN1	cg09151429
IL22RA1	cg09152089
CALHM1	cg09155001
SLC39A4	cg09155025
MAPKAP1	cg09155852
FNDC8	cg09155905
BMPR1B	cg09156233
TNFSF13B	cg09158314
C20orf29	cg09158909
SUSD3	cg09160477
PANK1	cg09161592
RAPSN	cg09163021
B4GALNT1	cg09163317
SEC61G	cg09163442
KIAA1279	cg09164559
GRIN2C	cg09169283
MAN2A2	cg09169633
NMD3	cg09171381
NAT8	cg09172980
PPP4R4	cg09173897
THSD1	cg09174741
CDC42EP2	cg09175724
FOXO4	cg09176853
SLC30A5	cg09176995
IFNK	cg09179743
C7	cg09179845
PRC1	cg09180926
CAP1	cg09182986
WASF3	cg09185773
SLC16A12	cg09186006
EEF2K	cg09186685
CALCA	cg09188980
TCERG1	cg09189322
PATZ1	cg09189428
TBC1D10C	cg09190408
PAPSS1	cg09191232
PRDM12	cg09191327
SPON1	cg09191626
NDUFA3	cg09192760
ALDH6A1	cg09194436
TCHP	cg09194650
RNF186	cg09195271
PRAMEF1	cg09196942
TRIM40	cg09196959
TUBA4A	cg09197965
ATL2	cg09198463
FRAT2	cg09199317
TNC	cg09201327
CYP17A1	cg09201719
DNASE1L1	cg09202373
HMGB1	cg09203961
FAM128B	cg09204187
NLRP6	cg09205751
CYP1A2	cg09207718
MMP14	cg09208010
UTP3	cg09209002
SLCO4A1	cg09210315
PRKD3	cg09212058
CCDC135	cg09212468
SMOC2	cg09214254
DCAKD	cg09214551
SLC25A24	cg09214920
SHMT2	cg09215553
TAAR2	cg09217923
PUS1	cg09218130
GABRG2	cg09220361
DYNLT1	cg09221326
OTOS	cg09222115
CCDC79	cg09222791
SUPT7L	cg09223071
KCTD6	cg09224952
OTOP2	cg09225321
KLK10	cg09226684
GOLGA1	cg09227136
CDC42EP5	cg09227563
DHRS3	cg09229231
CUX2	cg09229912
EMD	cg09229960
PGM5	cg09230173
HEATR3	cg09230646
SKIV2L2	cg09230732
C19orf70	cg09231514
DUSP14	cg09234474
KLHL7	cg09234859
TRAF7	cg09234872
IFITM2	cg09237521
ANKH	cg09238598
C3AR1	cg09238677
CKAP4	cg09239756
APITD1	cg09242541
CTDP1	cg09242772
CASP2	cg09243021
RAB25	cg09243900
TTC37	cg09244244
ASGR1	cg09245073
FAM175B	cg09245378
PIR	cg09250703
JUND	cg09251995
CNKSR2	cg09252204
IQCD	cg09253125
KLK10	cg09254939
ZNF281	cg09255666
CCL14	cg09256683
ITPR2	cg09257092
TBC1D7	cg09258965
EEA1	cg09259332
ARL4A	cg09259772
NKX6-2	cg09260089
DOK5	cg09260441
VAPA	cg09260564
GNA14	cg09260830
ESX1	cg09261015
OPN4	cg09261262
LOX	cg09262269
CCT6B	cg09263755
GCHFR	cg09264112
OSBPL6	cg09266433
TRIM52	cg09266965
AKR1C4	cg09272256
FEM1B	cg09272869
TOP2A	cg09273772
TMEM187	cg09275137
C13orf1	cg09276355
KCND3	cg09276363
VASN	cg09276451
HHAT	cg09276883
DLGAP4	cg09276978
SLC38A9	cg09277365
AKR1D1	cg09277575
TADA3	cg09279263
MEG3	cg09280976
NXT1	cg09282338
NHP2	cg09282744
FAM47B	cg09283007
ZNF800	cg09283635
C19orf63	cg09286787
ZAK	cg09288658
IL15RA	cg09290866
FBXL3	cg09291628
CRTAP	cg09294589
CCNDBP1	cg09296044
NAIF1	cg09296212
SNX22	cg09297361
CENPH	cg09298289
TSGA10	cg09298484
ROPN1	cg09298623
CCNH	cg09299307
DNAL4	cg09299381
PGK2	cg09299388
SLC16A5	cg09300114
ALDH3A2	cg09303043
NFE2	cg09303642
CDK2	cg09304040
PI15	cg09304624
FUT7	cg09305224
FAM195A	cg09305478
HIST1H3A	cg09305770
ZFHX3	cg09306186
MFN2	cg09306577
EYA2	cg09306675
INCA1	cg09307264
GLT8D1	cg09307279
PSMD11	cg09309269
KDM4B	cg09310112
UBE2Q1	cg09311052
TRIM36	cg09312149
CDH2	cg09313439
HOXB2	cg09313705
ADAM2	cg09314766
NEK7	cg09321965
MED20	cg09322949
GEMIN8	cg09324116
OSTBETA	cg09325101
RALA	cg09325711
RAF1	cg09326546
SLC22A11	cg09326702
MARCKSL1	cg09327628
DYRK3	cg09328024
MUDENG	cg09329225
NARG1	cg09329496
LRRC20	cg09330643
GNAL	cg09331011
STXBP1	cg09332592
SLC35A3	cg09338170
QKI	cg09339301
ZFP2	cg09339527
FCRL1	cg09340639
MEN1	cg09343150
DGCR14	cg09343544
ARFGEF2	cg09345431
NCRNA00086	cg09347151
PPM1F	cg09350141
GFRA3	cg09350274
DSN1	cg09351449
PARP8	cg09351859
CREM	cg09351894
XPNPEP1	cg09352789
ATG5	cg09354267
ZMIZ1	cg09354331
HOXB7	cg09357097
LMO2	cg09358725
THYN1	cg09360083
MUTYH	cg09360654
CHP	cg09370442
DCUN1D3	cg09371142
ISYNA1	cg09374949
ASB4	cg09375488
BIRC8	cg09377486
DDX11	cg09377899
ZNF335	cg09378691
LACTB2	cg09378940
SHKBP1	cg09381003
SASH1	cg09381701
AANAT	cg09382492
SYPL1	cg09382850
C1orf159	cg09383789
TUBE1	cg09384159
GLIS3	cg09386615
TSPAN18	cg09390792
NSUN5C	cg09390902
B3GNT2	cg09390932
GIT2	cg09391966
RABEP1	cg09394600
SLC6A11	cg09395732
ILVBL	cg09395833
ANGPT1	cg09396217
IFIT2	cg09398185
DALRD3	cg09399047
PROS1	cg09400966
USF2	cg09404256
SNX14	cg09404334
LMOD1	cg09404633
C10orf26	cg09405083
GLI3	cg09405612
MTMR8	cg09406238
CES3	cg09407859
SFTA2	cg09408780
SF3B4	cg09409398
BMPR2	cg09410845
POPDC2	cg09411212
PEPD	cg09411366
HELB	cg09412715
C15orf48	cg09412782
S100A6	cg09413557
GRIP1	cg09414535
MATK	cg09416313
TOB2	cg09416501
PAWR	cg09418283
DYRK4	cg09418321
SEC11C	cg09419116
PSMD5	cg09419670
PSTK	cg09419900
MRPS30	cg09420988
LOC729991-MEF2B	cg09421020
MPO	cg09421562
CABP5	cg09422355
NUP54	cg09423836
CCDC96	cg09424308
CIB3	cg09424896
RAD51L1	cg09424925
CHD2	cg09425215
CCL20	cg09425228
CES1	cg09425611
PRNT	cg09425898
SEC14L3	cg09426307
ANGPTL2	cg09427311
PTPDC1	cg09429111
PBX3	cg09429153
ZNF286A	cg09429185
C14orf1	cg09430689
SH3GLB2	cg09431062
GPR87	cg09432154
APOL6	cg09432376
APPL1	cg09433780
SRCRB4D	cg09434995
QDPR	cg09435090
GNAS	cg09437522
ZNF764	cg09438266
PECI	cg09439093
PTPRD	cg09440243
PTPRO	cg09440289
C1orf161	cg09440340
PQLC1	cg09441152
ZNF79	cg09445097
UBAC1	cg09446127
PDE6H	cg09447105
ABCC2	cg09448875
PGLYRP3	cg09448880
ROCK1	cg09449490
STEAP2	cg09450020
BTBD6	cg09450238
CCDC19	cg09451092
ITK	cg09453312
ZNF84	cg09453737
SAMD8	cg09454892
XPO1	cg09455096
TMEM146	cg09456329
CASZ1	cg09456939
ZNF385A	cg09457245
ATXN3	cg09458170
HSPA12B	cg09458237
RABGGTB	cg09458394
PPA2	cg09459044
MFSD1	cg09459188
PTGS2	cg09461185
PI3	cg09462575
MRPL55	cg09462576
EIF1AD	cg09462587
FADS1	cg09462826
ACTR6	cg09464487
PYY	cg09467501
PEX13	cg09469394
PTPRO	cg09470640
AP3B2	cg09472203
EPM2A	cg09472953
C3orf14	cg09473585
FICD	cg09475324
NEIL3	cg09475757
RHOBTB2	cg09476523
EIF4B	cg09478045
CD1E	cg09478478
ERLIN2	cg09478597
KIRREL2	cg09479015
C10orf88	cg09479906
C13orf34	cg09480162
PLCE1	cg09480837
XYLT1	cg09485593
HSD17B4	cg09486093
OVOL2	cg09486567
C9orf82	cg09491779
SLC26A5	cg09492887
SCGB1A1	cg09494188
SLC16A4	cg09494546
WIPF2	cg09495351
HTRA3	cg09495977
KPNA5	cg09496393
SPAG17	cg09497789
CREG2	cg09498007
UPF1	cg09498106
NEDD4	cg09498379
CENPC1	cg09499698
ACVR1	cg09499849
LYPD6	cg09500672
RGS4	cg09501516
GORASP2	cg09503780
RARRES1	cg09503974
SF1	cg09503975
ZNF398	cg09504196
CDK4	cg09504352
IK	cg09507928
PSORS1C2	cg09508556
GRB2	cg09509576
CCR10	cg09509673
CUL3	cg09509863
NDST4	cg09511421
WNT8A	cg09513026
TMC5	cg09514038
TOB1	cg09514188
ETFA	cg09514589
CDK5	cg09515778
PGM2L1	cg09515805
PTGDR	cg09516965
ARHGEF6	cg09517019
C10orf119	cg09518735
C9orf68	cg09519758
KRT7	cg09522147
ATG12	cg09523691
IL2	cg09526693
TADA1	cg09527021
C6orf150	cg09527362
PIK3R5	cg09528351
SSBP4	cg09529667
RNF26	cg09530763
LRP12	cg09531892
TAS2R1	cg09532664
ALDH8A1	cg09533063
ANXA2	cg09533293
SF4	cg09535168
EFHD1	cg09536738
SH2D4A	cg09537031
CTNNA3	cg09538287
KRT35	cg09538582
BBS9	cg09539271
STRN3	cg09539408
NTRK2	cg09539438
FERMT1	cg09539538
MYO1A	cg09541248
CORO1B	cg09541468
GRIK1	cg09542111
SMCP	cg09542291
SFRP5	cg09542745
FKRP	cg09543783
SLC16A13	cg09543792
CDON	cg09544918
SAP30L	cg09545860
CLEC4D	cg09546307
PARP4	cg09546332
DHRS1	cg09546345
C9orf89	cg09547190
SLC5A1	cg09547224
CASQ1	cg09547777
SLC35B3	cg09548084
AMDHD2	cg09548179
ESPN	cg09549827
SORCS3	cg09551147
CFHR2	cg09551916
CEND1	cg09553358
NUP214	cg09553448
CD247	cg09554443
C11orf58	cg09555217
CCNB3	cg09555679
GRIK5	cg09555879
RCOR1	cg09556292
OVGP1	cg09558502
TFPI2	cg09558850
RSC1A1	cg09559551
NCOA3	cg09560912
NR0B1	cg09562455
C1orf51	cg09563216
MXD3	cg09564133
CLEC12B	cg09565688
P2RY14	cg09571369
PDLIM7	cg09572106
MKS1	cg09572685
SEMA6A	cg09573435
MSX1	cg09573795
POLS	cg09576882
SIRPB1	cg09577651
ATP1A1	cg09580336
SEPT6	cg09581098
GPR180	cg09582042
SKIV2L	cg09583599
HPR	cg09584711
CSH2	cg09585781
ANKS3	cg09585834
PYCARD	cg09587549
FLJ39739	cg09588210
SLC6A7	cg09588653
NDUFAF4	cg09591663
SQRDL	cg09593286
LNPEP	cg09593402
EXOSC6	cg09594067
LIG1	cg09594841
